koi_period,koi_prad,koi_srad,koi_steff,koi_slogg,label,mission
3.0012386,14.4673,1.21,6331.0,4.37,1.0,TESS
1.7763987,10.8531,0.84,4899.3,4.5,1.0,TESS
1.5574603,6.15317,0.93,5564.4,4.46,1.0,TESS
10.9543562,9.03653,0.96,5542.4,4.46,1.0,TESS
2.1371195,13.2766,1.03,5570.0,4.41,1.0,TESS
5.7310859,11.8502,1.07,5552.1,4.37,1.0,TESS
18.565813,7.83236,0.79,4671.0,4.51,1.0,TESS
4.155,11.0678,1.57,6270.0,4.14,0.0,TESS
2.6292572,8.44711,1.35,5933.0,4.21,1.0,TESS
4.754432,11.4372,0.94,5491.7,4.47,1.0,TESS
4.4100654,8.08157,0.99,5726.0,4.46,1.0,TESS
3.8951475,14.6884,1.48,6071.0,4.15,1.0,TESS
5.5822739,11.6541,1.25,5997.0,4.29,1.0,TESS
6.0835972,12.0351,1.22,5579.0,4.25,1.0,TESS
6.5846694,14.5999,0.97,5852.0,4.49,1.0,TESS
4.1225477,12.0574,1.55,5662.2,4.06,1.0,TESS
0.8377576,6.706,1.6,6322.5,4.13,1.0,TESS
4.8104679,4.19665,0.92,5332.3,4.47,1.0,TESS
2.9036816,14.913823,2.14325,6059.0,3.92334,1.0,TESS
2.1614819,8.10367,0.87,4501.0,4.41,1.0,TESS
3.3401814,8.19874,1.14,5508.5,4.31,1.0,TESS
7.0080817,13.1807,1.06,6307.0,4.48,0.0,TESS
4.5445569,5.7177,0.3,3192.0,4.92,1.0,TESS
4.2441117,14.06,1.57,6034.0,4.1,1.0,TESS
5.3298577,8.01139,0.8,4773.0,4.52,1.0,TESS
2.5228506,12.9082,0.84,5294.0,4.56,1.0,TESS
13.45913,7.68909,1.38,6457.7,4.43,0.0,TESS
0.6203033,7.82821,1.78,6294.0,4.03,0.0,TESS
2.7694074,3.02805,0.94,5269.6,4.44,1.0,TESS
4.5808535,12.4319,1.14,5528.7,4.31,1.0,TESS
9.0576962,4.28974,0.72,4485.0,4.57,1.0,TESS
4.3345378,14.3572,1.43,6314.8,4.21,1.0,TESS
6.6713748,9.63035,1.11,5614.5,4.35,1.0,TESS
4.3773113,2.97425,0.75,5127.0,4.63,1.0,TESS
8.6789911,11.1545,1.12,5693.8,4.35,1.0,TESS
5.2077671,2.66176,0.92,5522.5,4.5,1.0,TESS
1.470258,12.2412,1.08,6321.46,4.1984,0.0,TESS
9.546972,12.4743,0.91,5834.0,4.54,1.0,TESS
2.9406027,10.835,0.97,5464.2,4.44,1.0,TESS
14.8496574,9.3235,0.96,5296.6,4.43,1.0,TESS
5.3599361,11.2314,1.04,5933.0,4.43,1.0,TESS
1.7213564,10.674,0.95,5072.0,4.42,1.0,TESS
3.5115357,12.81,1.35,5490.8,4.16,1.0,TESS
1.9550932,13.1406834,0.873418,5400.0,4.53926,1.0,TESS
5.7158895,12.3206,0.82,5224.0,4.56,1.0,TESS
9.3517097,3.52814,0.86,5298.6,4.52,1.0,TESS
3.4936188,14.2355,1.42,5779.5,4.15,1.0,TESS
4.0384773,7.98387,0.83,4180.4,4.42,1.0,TESS
6.7136512,12.5036,1.15,6179.1,4.39,0.0,TESS
2.2012625,13.6145,0.81,5177.8,4.56,1.0,TESS
3.4014954,9.32202,1.06,6005.0,4.43,1.0,TESS
3.0654283,10.6174,1.35,5236.0,4.12,1.0,TESS
7.4332642,10.213,1.32,6227.0,4.28,1.0,TESS
23.2556119,14.4434,0.73,4742.0,4.6,0.0,TESS
3.8960617,12.1401,0.8,5247.0,4.59,1.0,TESS
2.0474832,14.3474,1.04,6791.0,4.57,0.0,TESS
3.0330919,7.40327,2.14,7471.0,4.01,0.0,TESS
4.4921154,14.9094,1.08,5353.0,4.34,1.0,TESS
2.2035349,13.3861,1.52,6141.0,4.14,1.0,TESS
3.4608812,19.0253,1.52,5695.0,4.08,1.0,TESS
2.49221,1.71311,0.45,3450.0,4.78,0.0,TESS
7.6644,9.9098801,1.04215,5694.0,4.41,1.0,TESS
1.97549,17.6764,2.46,8523.0,3.98,1.0,TESS
11.7512673,17.4049,1.68,6571.0,4.12,1.0,TESS
1.6923573,12.7696702,0.88876,5287.0,4.5,1.0,TESS
2.8778095,7.35828,1.05,6131.0,4.46,0.0,TESS
2.3466472,12.2268,0.75,4477.0,4.53,1.0,TESS
3.4895723,12.9484,0.71,4315.0,4.57,1.0,TESS
2.8817718,14.8764,1.38,6137.0,4.23,1.0,TESS
3.1082514,13.7608011,1.5486799,6413.0,4.17,1.0,TESS
5.5613023,10.4506,2.27,5607.0,3.72,1.0,TESS
4.4638411,9.59744,1.42,5472.0,4.11,1.0,TESS
5.7033411,15.2151,1.24,5933.0,4.28,1.0,TESS
6.7716021,16.5311,2.62,6136.0,3.67,1.0,TESS
2.1176601,5.16544,0.89,5814.0,4.56,0.0,TESS
2.2297524,10.5562,1.17,5846.0,4.32,1.0,TESS
3.4488281,15.6361,1.27,5994.0,4.27,1.0,TESS
2.1861455,11.5599,1.24,5342.0,4.22,1.0,TESS
2.9897732,17.6166,1.57,6786.0,4.21,1.0,TESS
3.4043154,20.3568,1.0,5833.0,4.46,1.0,TESS
3.1274951,17.6985303,1.41321,6457.0,4.25,1.0,TESS
2.6686464,12.9106,0.9,5227.0,4.48,1.0,TESS
1.5891628,12.5934,2.0,6227.0,3.91,0.0,TESS
12.0031646,10.9265063,1.40388,6362.0,4.25,1.0,TESS
3.8426038,12.7873,1.66,7032.0,4.19,1.0,TESS
5.9739124,2.3917735,1.2845,6308.31,4.438,1.0,TESS
3.58529,1.77141,1.28,6308.31,4.438,1.0,TESS
11.2304605,2.0754665,1.2845,6308.31,4.438,1.0,TESS
3.2399875,13.613,0.97,5521.0,4.45,1.0,TESS
3.3501179,17.5987,2.57,6238.0,3.7,1.0,TESS
6.2329571,14.2956,1.55,6016.0,4.1,1.0,TESS
4.7253516,17.6483,2.15,7220.0,3.98,1.0,TESS
4.6709424,21.2461,1.79,7211.0,4.14,1.0,TESS
1.5464949,3.7295,1.14,5973.5,3.89,0.0,TESS
10.6001229,10.601,1.51,5647.0,4.08,1.0,TESS
10.511362,11.935,0.92,5908.0,4.54,1.0,TESS
1.7922888,12.6983,0.89,5095.7,4.47,1.0,TESS
9.4258906,9.65497,0.67,4507.0,4.64,0.0,TESS
6.6080989,12.1125,1.5,5993.0,4.12,1.0,TESS
23.2547644,10.7553,0.88,5627.0,4.55,1.0,TESS
3.5472157,16.293,2.02,5548.0,3.82,1.0,TESS
2.041659,8.90978,1.56,6806.0,4.22,0.0,TESS
1.3600283,13.0911813,0.933975,5500.0,4.48298,1.0,TESS
3.6089193,17.0677,1.63,5854.0,4.04,1.0,TESS
2.2437501,10.0826,1.96,7209.0,4.06,0.0,TESS
5.3438948,16.9428,2.3,7469.0,3.95,1.0,TESS
4.3533211,7.17236,0.46,3422.0,4.77,1.0,TESS
2.8744227,13.3953,2.17,6334.0,3.86,1.0,TESS
1.5716819,4.5091786,0.982066,4752.8,4.37,0.0,TESS
5.8423636,18.7395,3.85,8648.0,3.6,0.0,TESS
3.8974136,6.8757,1.51,6827.0,4.25,0.0,TESS
17.2045725,21.5086,1.77,6278.0,4.03,0.0,TESS
3.4600026,17.6761,1.37,5997.0,4.21,1.0,TESS
1.81451,13.3431,1.17,5696.0,4.31,1.0,TESS
4.112385,9.65749,2.14,5659.0,3.78,0.0,TESS
3.6344447,14.25,1.42,6272.0,4.25771,1.0,TESS
3.7027104,21.058,1.9,7493.0,4.12,1.0,TESS
4.8982659,4.84123,1.09,5696.0,4.37,1.0,TESS
3.3378852,19.0038,2.15,6274.0,3.86,0.0,TESS
3.9606593,10.7218,1.4,6647.0,4.29,1.0,TESS
3.8471662,7.48475,1.69,5115.0,3.91,0.0,TESS
4.5432349,12.5868,1.16,7998.0,4.6,1.0,TESS
2.8278059,4.22619,1.62,6603.0,4.16,0.0,TESS
4.3271416,14.5369,1.91,5994.0,3.92,1.0,TESS
2.48548,1.28248,0.96,5928.0,4.48,0.0,TESS
5.4146235,6.6139476,0.880213,4888.0,4.45,1.0,TESS
14.7091662,6.5471787,0.880213,4888.0,4.45,1.0,TESS
1.3483075,3.1949876,0.880213,4888.0,4.45,1.0,TESS
4.3359117,13.9797,1.51,5815.0,4.1,1.0,TESS
1.82544,11.7503,0.77,4324.0,4.49,1.0,TESS
2.6325313,15.2766,2.42,5407.0,3.64,1.0,TESS
2.8067423,13.4381,0.98,5863.0,4.48,1.0,TESS
4.7427131,17.876,1.51,5947.0,4.12,1.0,TESS
2.2963814,20.9239,1.87,6620.0,4.04,0.0,TESS
4.7559737,1.725417,0.841842,5175.2,4.37657,1.0,TESS
17.1807214,2.1954034,0.841842,5175.2,4.37657,1.0,TESS
5.1175439,12.6029,2.07,6429.0,3.92,1.0,TESS
6.3262148,12.5231,1.9,5842.0,3.9,1.0,TESS
16.2840915,7.99273,1.2,5770.0,4.29,1.0,TESS
3.6074546,2.69934,0.91,5593.0,4.52,1.0,TESS
3.9589142,15.2242,1.22,5963.0,4.3,1.0,TESS
5.8850401,6.61503,1.18,5712.4,4.3,1.0,TESS
3.532822,13.474905,1.25,6153.0,4.34152,1.0,TESS
2.5089892,5.46523,0.99,5574.0,4.44,1.0,TESS
10.0462596,16.4472821,0.945159,5637.9,4.49,1.0,TESS
2.4567112,3.05136,1.16,6223.0,4.39,0.0,TESS
1.8020923,17.3634,1.85,5760.0,3.92,1.0,TESS
2.7761628,6.58454,1.84,5778.0,3.92,0.0,TESS
4.7257129,10.5468,2.48,6139.0,3.71,0.0,TESS
4.2989288,9.94472,1.45,5671.0,4.12,1.0,TESS
4.7308142,9.85689,1.05,5777.0,4.42,1.0,TESS
2.9626402,12.65489,0.718635,5473.0,4.60845,1.0,TESS
7.1357259,2.7853042,0.835627,5446.0,4.57,1.0,TESS
7.8808589,10.2354,1.41,5914.8,4.17,1.0,TESS
2.3238426,13.8867,1.38,5983.9,4.2,1.0,TESS
5.1191172,13.0806,1.7,5926.0,4.01,1.0,TESS
4.1508803,8.31799,0.73,4460.0,4.56,0.0,TESS
0.7583741,5.4111,1.56,6209.0,4.13,1.0,TESS
4.5029619,9.44788,1.77,8103.0,4.24,1.0,TESS
1.972401,14.7348,1.6,6184.0,4.1,0.0,TESS
31.4001189,10.2456091,0.791713,4953.0,4.55,1.0,TESS
1.7560902,7.52118,1.29,6249.0,4.28,0.0,TESS
4.6546139,12.7473,1.58,5966.0,4.08,1.0,TESS
1.5373948,5.76435,1.0,5091.0,4.36,1.0,TESS
0.7409429,4.58442,0.87,5406.0,4.53,0.0,TESS
17.356719,9.705386,0.760629,4697.0,4.55,1.0,TESS
4.567925,14.2306,1.04,5675.0,4.41,1.0,TESS
5.0518907,9.11036,1.55,6328.9,4.15,1.0,TESS
2.4076941,7.15781,0.98,5702.0,4.46,1.0,TESS
2.0381761,13.0071,0.82,4928.0,4.52,1.0,TESS
13.1757294,1.9602373,0.388609,3349.0,4.94138,1.0,TESS
6.614911,1.2731554,0.388609,3349.0,4.94138,1.0,TESS
6.7473822,13.1026,1.06,5332.0,4.35,1.0,TESS
3.8823511,9.5364228,1.68668,5622.4,3.98,1.0,TESS
3.5908038,9.85407,1.18,5657.0,4.3,1.0,TESS
6.7201811,11.5271,0.85,4914.0,4.49,1.0,TESS
3.6772391,13.2496189,1.11792,5801.0,4.36,0.0,TESS
1.1578392,11.2362,1.18,6409.0,4.4,0.0,TESS
2.7240303,10.9383,0.93,5366.0,4.47,1.0,TESS
3.1504798,10.0008,0.89,5229.0,4.49,1.0,TESS
6.5169955,2.26174,0.71,4937.5,4.64,1.0,TESS
3.2175013,16.011,1.56,7932.0,4.32,1.0,TESS
4.3965758,9.71601,1.23,5957.0,4.3,1.0,TESS
5.5679111,9.5108395,0.801525,4887.0,4.53,1.0,TESS
1.9872259,15.6112,1.08,6178.0,4.44,1.0,TESS
1.33679,2.70732,0.98,5600.0,4.43748,0.0,TESS
3.7519831,12.9516,0.97,5389.0,4.43,1.0,TESS
9.2584055,11.7073433,2.53632,5707.0,3.64,1.0,TESS
4.625568,13.2242,1.34,5972.0,4.23,1.0,TESS
2.0714803,9.7546,2.46,7047.0,3.85,0.0,TESS
15.634183,11.238,0.96,5725.0,4.49,1.0,TESS
2.8285323,10.3779772,1.02586,5257.0,4.37,1.0,TESS
5.6917579,12.6894204,1.66513,5783.0,4.01,1.0,TESS
3.1774814,13.9016,1.12,6071.0,4.39,1.0,TESS
2.7284428,12.71,1.21,5686.0,4.28,1.0,TESS
6.7992776,1.09621,0.73,4913.8,4.54,0.0,TESS
3.177514,5.10272,0.82,4740.0,4.49,1.0,TESS
3.0038696,3.44576,1.2,6171.0,4.35,0.0,TESS
7.495973,12.6471,1.41,5667.0,4.14,1.0,TESS
10.4722034,3.13882,0.79,5388.0,4.61,1.0,TESS
17.7046155,2.8587599,0.791536,5388.0,4.61,1.0,TESS
4.9111786,3.4399601,1.2372299,6186.0,4.33,1.0,TESS
4.1539244,9.73932,1.09,5737.0,4.37,1.0,TESS
10.1045108,3.3818,0.9,5053.0,4.46,1.0,TESS
2.7741864,3.6487,0.82,5636.0,4.61,1.0,TESS
1.1789842,5.02454,1.37,5650.0,4.17,1.0,TESS
4.3954123,2.02986,0.73,4836.0,4.6,1.0,TESS
1.42744,7.86301,1.33,6000.2,4.36,0.0,TESS
2.6834113,2.33576,0.76,5221.0,4.62,0.0,TESS
12.2740928,12.7514,1.05,5674.0,4.4,1.0,TESS
2.3757662,19.1019,2.2,6676.0,3.9,1.0,TESS
5.7152049,10.4523,2.25,5845.0,3.75,1.0,TESS
3.5322939,3.40196,0.66,4003.0,4.59,1.0,TESS
14.4348737,8.117,1.93,5834.0,3.89,1.0,TESS
12.320331,5.10721,0.65,4103.0,4.62,1.0,TESS
9.5730706,2.3053058,1.11672,6101.0,4.38774,1.0,TESS
4.040413,1.5473747,1.11672,6101.0,4.38774,1.0,TESS
0.7676706,2.98877,1.53,6377.0,4.17,0.0,TESS
12.2788421,9.64521,1.39,5596.0,4.15,1.0,TESS
22.1575175,2.17495,0.79,5174.0,4.58,1.0,TESS
4.8038539,4.0981388,0.692076,4080.0,4.56,1.0,TESS
2.9855843,10.0005,0.82,4602.0,4.48,1.0,TESS
25.0930011,10.3058363,1.33728,5775.0,4.2,1.0,TESS
2.5551882,13.5962,1.21,5855.0,4.3,1.0,TESS
5.201975,9.15316,1.18,4950.0,4.21,1.0,TESS
1.1096992,9.33715,3.13,8666.0,3.80083,0.0,TESS
4.8952783,14.0672,1.77,5828.0,3.96,1.0,TESS
2.8622679,18.4047,1.49,7167.0,4.3,1.0,TESS
2.787945,7.5851475,0.847241,5375.0,4.55,1.0,TESS
4.7155974,18.3601489,1.5585099,5873.0,4.08,1.0,TESS
3.2428744,2.3171,0.58,4016.0,4.72,0.0,TESS
56.4043748,12.5447,1.25,6433.0,4.36,1.0,TESS
1.9795413,4.77367,0.92,5275.0,4.46,1.0,TESS
3.2724973,5.6778,0.75,4279.0,4.51,1.0,TESS
3.6623918,17.2805567,1.48532,6600.0,4.20892,1.0,TESS
6.269716,3.86288,1.08,4812.0,4.26,0.0,TESS
2.3382502,11.123,0.94,5263.0,4.45,1.0,TESS
11.7647926,11.5240963,1.69397,5801.0,4.01,1.0,TESS
0.9135968,2.17077,0.89,5987.0,4.58,0.0,TESS
2.5139764,4.90303,2.05,6150.0,3.9,0.0,TESS
3.7630305,5.96705,1.5,6357.0,4.19,1.0,TESS
3.8016217,13.6371,1.47,6244.0,4.19,1.0,TESS
3.660032,17.5565568,1.88626,5988.0,3.93,1.0,TESS
4.6200781,7.04607,1.16,5999.0,4.36,0.0,TESS
1.82488,24.8366,1.23,5773.74,3.51,0.0,TESS
4.2511214,11.2617,0.94,5501.0,4.48,1.0,TESS
3.6022715,14.4799,1.45,6338.0,4.21,1.0,TESS
3.6593967,12.1105,1.86,5875.0,3.92,1.0,TESS
9.8482192,13.8742,3.31,6126.0,3.46,0.0,TESS
16.9020565,11.3763,0.91,5442.0,4.49,1.0,TESS
4.0664446,12.1827,0.86,5421.0,4.54,1.0,TESS
2.3745416,13.6144,1.3,5865.0,4.23,1.0,TESS
3.6841446,3.74263,0.79,4939.0,4.55,0.0,TESS
3.2928068,11.9432,0.91,5037.0,4.44,1.0,TESS
3.6112621,13.6137403,1.68443,6450.0,4.03776,1.0,TESS
9.7938352,13.1815999,1.46202,5737.0,4.12,1.0,TESS
11.6999152,12.0929,2.16,6906.0,3.94,1.0,TESS
4.6174254,16.6632337,1.67219,6411.0,4.1,1.0,TESS
7.3446285,12.8665,1.99,6320.0,3.94,1.0,TESS
3.3207642,3.02356,0.95,6142.0,4.55,1.0,TESS
4.461878,2.32515,1.04,5986.0,4.45,1.0,TESS
12.822639,3.0954065,1.0396301,5986.0,4.45,1.0,TESS
5.289835,7.64474,1.11,6655.0,4.5,0.0,TESS
7.0114,18.1417,1.82,6084.8,4.01,0.0,TESS
4.4427146,11.7585481,1.04413,5754.0,4.41,1.0,TESS
4.2607797,13.7822358,2.1503201,7409.0,4.0,1.0,TESS
4.3744258,19.4866,2.05,6013.0,3.86,1.0,TESS
21.5615248,7.76454,1.28,5644.0,4.22,1.0,TESS
7.1406422,11.978218,1.00007,5463.0,4.42,1.0,TESS
5.236124,2.94616,0.96,5604.0,4.47,1.0,TESS
14.793901,8.42756,0.84,5095.0,4.52,0.0,TESS
29.3821476,14.7329776,1.1547199,6016.0,4.36,1.0,TESS
3.4026932,11.5347,2.18,5661.0,3.77,1.0,TESS
5.62162,3.35879,1.27,5834.2,4.24,0.0,TESS
2.190225,15.1395,1.56,5929.0,4.09,1.0,TESS
3.7453991,3.17171,0.81,5133.0,4.56,1.0,TESS
4.1915095,2.33252,0.79,4996.0,4.56,1.0,TESS
8.2713274,14.0507,0.97,5921.0,4.5,1.0,TESS
1.5569519,6.93656,2.04,6464.0,3.94,1.0,TESS
2.2042212,9.78883,1.42,5702.0,4.14,0.0,TESS
2.2359865,13.4367443,0.844379,5260.0,4.51363,1.0,TESS
0.5992533,2.9919707,0.18,31000.0,5.59998,0.0,TESS
27.848697,2.77036,1.56,5399.6,3.9,1.0,TESS
11.7915574,3.2687802,1.24512,6407.0,4.35687,1.0,TESS
4.9019938,2.5554145,0.240807,3147.0,5.04654,1.0,TESS
16.5414219,3.3270234,0.938435,4395.6,4.49,1.0,TESS
12.7503356,2.17135,0.88,5639.0,4.55041,1.0,TESS
30.8812601,5.2996592,2.2319901,6047.0,3.7899,1.0,TESS
10.2813284,11.8759119,0.593317,3919.0,4.63413,0.0,TESS
46.9621053,2.4680695,0.879321,5744.0,4.56261,1.0,TESS
0.4038426,1.442393,0.555,4119.1,4.73,0.0,TESS
15.6062307,2.1494954,0.816585,5067.0,4.54195,1.0,TESS
742.8561164,2.2756143,1.10194,5816.0,4.37494,1.0,TESS
4.2300182,17.0408,1.44,6064.1,4.18,1.0,TESS
6.5081212,11.511,1.27,5652.8,4.38,1.0,TESS
3.125924,17.3686,1.24,5828.0,4.28,1.0,TESS
3.9017499,12.6062,0.71,4665.0,4.6,1.0,TESS
4.746318,12.2509,1.09,5648.0,4.36,1.0,TESS
4.4466179,16.7023,1.85,6534.0,4.03,1.0,TESS
2.300698,4.87824,0.85,5747.3,4.57,0.0,TESS
3.5809733,12.0428,0.61,3790.0,4.64,1.0,TESS
3.9592516,7.85756,1.39,7068.0,4.35,1.0,TESS
5.9056572,11.5383,0.97,5076.0,4.4,1.0,TESS
2.4170503,13.975,1.56,5796.8,4.07,1.0,TESS
1.0681394,19.5184,2.23,7248.0,3.95,0.0,TESS
0.8631737,12.7525,1.47,6142.0,4.17,1.0,TESS
16.067522,4.7909617,0.860124,5718.0,4.35658,1.0,TESS
5.1976858,1.9257346,0.860124,5718.0,4.35658,1.0,TESS
1.0435229,9.09391,1.23,6259.0,4.34,0.0,TESS
3.491383,11.154,1.59,5936.5,4.28,1.0,TESS
1.0994412,11.0223,1.63,6915.0,4.19,1.0,TESS
1.1870337,10.6747149,1.15885,6325.0,4.41,0.0,TESS
2.6269521,17.6062,1.58,6976.0,4.22,1.0,TESS
1.1471548,3.90118,0.75,3901.0,4.47,0.0,TESS
0.8335712,12.5164,2.09,6158.0,3.87,0.0,TESS
7.2654708,13.0064,1.05,5944.0,4.43,1.0,TESS
1.161347,10.7619,1.62,6289.0,4.11,1.0,TESS
3.4169475,13.7893,1.63,6610.0,4.16,1.0,TESS
6.0219203,19.1085522,1.58618,5932.0,4.07,1.0,TESS
1.1385671,16.0326,2.0,9024.0,4.19,0.0,TESS
3.1615697,14.8619546,1.0977401,6072.0,4.41,1.0,TESS
3.2970252,13.4619,1.67,8945.0,4.35,1.0,TESS
1.2247985,8.32531,0.89,5699.0,4.55,0.0,TESS
1.820443,16.6319,1.94,6079.0,3.92,0.0,TESS
0.908232,8.54322,1.23,6481.0,4.38,1.0,TESS
1.6562803,9.54495,1.25,6044.0,4.29,0.0,TESS
0.4021401,22.9091656,2.44753,6115.0,3.72,1.0,TESS
1.2732245,13.8628,0.85,4973.0,4.49,1.0,TESS
2.8123314,16.8822046,1.84646,6614.0,4.05,1.0,TESS
1.9784257,2.02143,0.75,5059.0,4.61,0.0,TESS
10.1238604,15.7944,1.81,6531.0,4.05,1.0,TESS
3.0579913,14.2454281,1.59436,5967.0,4.07,1.0,TESS
1.0886286,8.7147619,4.2160501,6127.0,3.25,1.0,TESS
3.1527177,5.7168495,0.800841,5093.0,4.52,1.0,TESS
12.8860009,12.0983571,1.11324,6126.0,4.41,1.0,TESS
4.3539599,23.0280318,1.09523,5883.0,4.39,1.0,TESS
5.1442317,13.8382,2.09,5936.0,4.18,1.0,TESS
3.60364,14.1007,1.62,6896.7,4.17,0.0,TESS
4.0185922,13.9642,1.77,7156.0,4.15,1.0,TESS
0.9109508,13.0531,1.79,9421.0,4.31,0.0,TESS
2.6085023,13.8957666,1.2122999,7302.0,4.49,1.0,TESS
1.1462769,14.1198099,2.11854,6416.0,3.9,1.0,TESS
2.5057108,12.9673,2.26,8330.0,4.04,0.0,TESS
1.0962372,15.7533,3.25,6519.0,3.54,0.0,TESS
4.6512523,6.22936,1.1,7192.0,4.56,0.0,TESS
3.8505662,16.5768,2.13,6353.0,3.88,0.0,TESS
1.3205037,2.1611735,0.98926,5731.0,4.46,1.0,TESS
5.9977892,11.3637133,1.2860301,6613.0,4.36,1.0,TESS
0.8334976,9.0185699,1.3925,6071.0,4.2,0.0,TESS
3.7353995,8.61993,1.53,5895.0,4.1,0.0,TESS
3.4671474,11.6401,1.58,5886.0,4.07,1.0,TESS
2.7302636,13.7961,1.39,6307.0,4.25,1.0,TESS
2.9346956,23.898,2.23,6728.0,3.9,1.0,TESS
0.4459299,20.4459,1.7,8878.0,4.33,1.0,TESS
3.2738129,14.6729,1.27,5976.0,4.27,1.0,TESS
1.7519943,9.23623,1.39,5483.0,4.14,1.0,TESS
2.0976705,14.488932,2.7729599,5914.8,3.59,0.0,TESS
3.518972,13.7987,1.16,5972.0,4.35,1.0,TESS
13.5098037,16.3981,0.94,5780.0,4.51,1.0,TESS
3.0131053,17.061,1.4,6838.0,4.32,1.0,TESS
3.5008785,14.5866828,1.8056901,5759.0,4.3,1.0,TESS
1.0268508,3.2806,0.85,4938.0,4.49,1.0,TESS
4.2337624,14.6498,1.86,6387.0,4.0,1.0,TESS
6.0597,8.06637,0.82,5036.0,4.54,1.0,TESS
2.9757428,18.7018,2.18,6025.0,3.81,1.0,TESS
1.1771655,2.93951,0.8,5313.0,4.59,1.0,TESS
12.1525595,10.0438,1.28,6029.0,4.27,1.0,TESS
1.7201092,9.82252,1.13,5878.0,4.36,0.0,TESS
1.6242109,14.9916,1.06,5705.0,4.39,1.0,TESS
11.3929129,10.0728,1.14,5217.0,4.28,1.0,TESS
19.9706574,3.1454612,0.899081,4985.0,4.45,1.0,TESS
16.5272651,2.9241556,0.821739,5030.0,4.53132,1.0,TESS
722.2619756,2.7207078,1.22059,5857.0,4.26578,1.0,TESS
6.6019866,3.55715,1.45,6758.0,4.28,1.0,TESS
0.8062768,9.05313,3.37,7311.1,4.16,0.0,TESS
6.5445251,2.62701,0.98,5686.0,4.46,1.0,TESS
38.7619532,2.5255313,0.876001,5653.0,4.55306,1.0,TESS
8.6110844,4.3063675,1.76524,6908.0,4.12055,1.0,TESS
15.5718552,2.44317,1.31,6352.33,4.30502,1.0,TESS
31.7180208,2.2998049,1.30883,6352.33,4.30502,1.0,TESS
183.0019106,5.5931205,2.7539101,6200.0,3.63371,1.0,TESS
374.3644315,5.1223706,2.7539101,6200.0,3.63371,1.0,TESS
2.7299049,1.3513606,0.155498,2887.0,5.15917,1.0,TESS
32.696666,1.3159881,1.09843,6079.16,4.438,1.0,TESS
4.6545798,0.5531037,1.09843,6079.16,4.438,1.0,TESS
9.1512776,2.45142,0.79,5015.0,4.47652,1.0,TESS
12.4610086,3.2809492,0.726632,4891.0,4.62,1.0,TESS
0.4900589,1.4741529,0.726632,4891.0,4.62,1.0,TESS
739.1670007,2.6735992,0.721084,4159.0,4.53501,1.0,TESS
15.0700779,2.7293235,0.850729,5159.0,4.519,1.0,TESS
0.9902892,1.4156529,0.850729,5159.0,4.519,1.0,TESS
6.8227645,3.6003512,2.0587699,5781.0,3.82788,1.0,TESS
8.2861614,2.2912229,0.914215,5809.0,4.56733,1.0,TESS
20.2730282,10.4386,0.86,5742.0,4.58473,1.0,TESS
358.2825093,3.8800495,0.865987,4354.29,4.39555,1.0,TESS
1.1343824,1.7532446,0.846842,5683.0,4.58721,1.0,TESS
2.24704,18.1799,1.2,6846.0,4.23,0.0,TESS
25.1290153,1.93226,1.04,5871.0,4.43296,1.0,TESS
13.4190972,2.4168515,1.20531,5914.2,4.30929,1.0,TESS
6.2509468,1.1306823,0.395397,3479.0,4.8309,1.0,TESS
1.6500673,2.3990078,0.454049,3896.0,4.70541,1.0,TESS
1826.0790324,2.7599003,1.07903,6034.49,4.42122,1.0,TESS
0.8303285,3.44971,0.57,3672.0,4.68064,1.0,TESS
703.79367,1.860295,0.739835,4709.0,4.57486,1.0,TESS
2.9224661,20.8842189,2.7442901,5520.0,3.55,1.0,TESS
1.17409,49.6799,3.67,8242.0,3.61,0.0,TESS
2.9034242,6.62177,2.25,5992.0,3.77,1.0,TESS
5.4468377,4.39864,1.68,6793.0,4.15,0.0,TESS
8.9021443,9.954598,1.7521,6606.0,4.09,1.0,TESS
8.2197647,7.65998,2.12,6657.0,3.93,1.0,TESS
4.5006638,14.2378,1.48,8933.0,4.45175,0.0,TESS
16.3363665,2.0492403,0.326568,3365.0,4.89744,1.0,TESS
2.2887763,2.8057654,0.617703,3953.0,4.6489,0.0,TESS
1.2540806,10.3493319,0.399724,3455.0,4.82691,0.0,TESS
4.3888516,13.8994523,0.877856,5175.0,4.46488,1.0,TESS
2.6680587,3.45609,1.44,6406.0,4.23,1.0,TESS
5.538329,2.2721409,0.598175,3883.0,4.65275,1.0,TESS
10.6886084,2.4642245,0.598175,3883.0,4.65275,1.0,TESS
11.5418525,1.8822681,0.901955,6112.0,4.5884,1.0,TESS
731.4808779,3.2537107,2.0546,5854.0,3.83792,1.0,TESS
12.8910022,2.3547529,0.18,31000.0,5.59962,1.0,TESS
3.9077116,1.5722799,0.64011,3917.0,4.61771,0.0,TESS
35.3573239,4.0299536,1.56285,7607.0,4.31008,1.0,TESS
602.2450921,2.8742544,1.8626699,6128.0,3.96225,1.0,TESS
749.1605231,2.343896,0.558169,3851.0,4.71539,1.0,TESS
3.352907,5.2933196,0.672832,3978.0,4.438,1.0,TESS
4.8759656,1.4450569,1.1487499,5937.0,4.35104,1.0,TESS
20.1459438,2.4401617,0.888701,5303.0,4.4996,1.0,TESS
11.8918633,1.692303,0.834552,5461.0,4.57288,1.0,TESS
